-1.0312,-1.0073,-0.84257,-0.60874,-0.68983,-0.79926,-0.70192,-0.32623,-0.39906,-0.56516,-0.34491,-0.22809,-0.18228,0.086652,0.04929,0.019696,0.29481,0.33065,0.15915,-0.31259,-0.41666,-1.0158,-1.1503,-0.84777,-0.24876,-0.50166,-0.078848,-0.09797,-0.12405,-0.076148,-0.052734,-0.11004,-0.10837,-0.03312,-0.081135,-0.029812,0.12633,0.21568,0.22404,0.24863,0.26505,0.30326,0.2725,0.2339,0.20225,0.20159,0.24757,0.21664,0.19836,0.17361,0.2091,0.092091,-0.50413,0.49202,-0.41142,-0.72026,0.15648,-0.95349,-0.97358,-0.13632,-0.70482,0.14421,-0.74643,-0.91263,0.42739,-1.1842,0.15279,-0.29564,0.45572,0.195,0.29185,-0.28203,0
-0.87814,-0.93011,-0.60574,-0.85177,-0.52697,-0.55085,-0.94959,-1.2698,-0.6893,0.25567,1.0774,1.3142,1.7605,0.92175,1.242,1.5977,1.1848,-0.07291,-0.26288,-0.23881,-0.11289,2.2262,3.0899,3.7336,1.5708,0.6491,-1.5397,-1.5989,-1.609,-1.5389,-1.5618,-1.5433,-1.4992,-1.4842,-0.98636,-0.62182,-0.33878,-0.22187,-0.16007,-0.082886,-0.045749,-0.073728,-0.12041,-0.18888,-0.19844,-0.20007,-0.22067,-0.19916,-0.4083,-0.63946,-0.14989,-0.72307,-1.1274,-0.19198,1.4071,-0.61735,0.018293,-1.495,-1.3007,1.084,-0.4262,0.061983,-1.3859,-0.71393,1.34,-1.3872,0.081856,-2.0506,-0.96185,0.20018,2.0218,-0.28203,0
-0.80163,-0.69848,-0.84257,-0.85177,-0.8527,-0.63366,-0.86703,-0.56212,-0.3265,-0.77037,-0.79745,-1.1535,-0.78941,-0.98704,-0.2489,-0.10169,0.040533,-0.40921,-0.96626,-1.3456,-0.94825,-0.78424,-0.99613,-1.1532,-0.48355,-0.94426,0.30433,0.28626,0.23522,0.16365,0.12692,0.12884,0.12538,0.33522,0.54052,0.74518,0.83456,0.89283,0.91959,0.98417,1.0213,1.0258,1.069,1.0795,0.80329,0.68359,0.62216,0.5968,0.61469,0.48449,0.93763,0.63941,0.48573,-0.37198,-1.0655,-0.79954,0.14453,0.50738,0.11674,-0.93978,-0.23601,0.19956,0.96648,-0.43576,-0.04833,0.15287,0.24459,0.185,-0.33386,0.17429,-1.1498,-0.28203,0
-0.64861,-0.69848,-0.36891,-0.041656,0.28736,-0.054037,0.20619,0.14554,0.39912,1.0765,1.142,0.63561,0.12128,-0.15195,-0.18926,-0.28376,-0.21375,0.86874,0.72185,1.1631,0.87435,0.52801,0.083206,1.7483,0.39689,0.38354,-0.61769,-0.73435,-0.69889,-0.68764,-0.65158,-0.63557,-0.59925,-0.5354,-0.41923,-0.25585,-0.28593,-0.3573,-0.56495,-0.74591,-0.75022,-0.64968,-0.6089,-0.49242,-0.35426,-0.25745,-0.38455,-0.4724,-0.46777,-0.48402,-0.59335,-0.56004,-1.164,-0.22798,-0.56187,0.17215,0.19571,-1.1802,-0.35573,0.34878,-0.68146,0.14258,-1.0433,-0.75367,-0.95041,-0.1083,0.14862,-0.29317,-0.17962,0.21831,-0.57312,1.7605,0
-0.64861,-0.62127,-0.44785,-0.44671,-0.52697,-0.79926,-0.70192,0.066908,0.10887,-0.42835,-0.66815,-0.78333,-0.78941,-0.68879,-0.18926,0.80868,0.93051,0.80148,0.93287,1.0893,0.79841,1.0683,1.3938,1.1375,0.3382,0.02946,0.93896,0.89862,0.86993,0.88305,0.85751,0.89325,1.0019,1.0719,1.064,1.0466,1.0037,0.98659,0.99226,1.0049,1.0213,0.91062,0.8778,0.89518,0.94799,0.99345,0.98504,1.0364,1.0786,1.0823,0.93763,1.0004,0.63238,1.212,-0.30458,-0.38455,0.10189,0.91037,-0.39208,-0.74877,-0.32777,0.18654,0.32699,-0.71393,-0.78763,-0.22753,0.23624,0.66072,0.94783,0.16134,0.29185,-0.28203,0
-1.1077,-1.0845,-1.0794,-1.0948,-1.097,-1.1305,-1.1972,-1.427,-1.6326,-1.728,-1.7025,-1.647,-1.6394,-1.6432,-1.6802,-1.7403,-1.803,-1.7544,-1.5993,-1.4931,-1.4039,-1.3246,-1.2274,-1.1532,-2.1857,-1.8295,-2.0666,-2.0431,-2.0042,-1.9826,-1.9571,-1.9374,-1.9083,-1.9083,-2.0006,-2.118,-2.1992,-2.2533,-2.309,-2.3413,-2.3664,-2.3985,-2.4036,-2.3787,-2.3243,-2.2773,-2.2341,-2.2069,-2.145,-2.1102,-2.515,-2.2602,0.7057,0.67202,-1.4864,-0.54312,0.19912,0.28069,0.22578,-1.5704,-0.76822,0.22317,0.96648,-1.0318,-1.2907,-0.92728,0.25711,0.68783,0.3786,0.17947,-0.2848,-0.24407,0
-0.41908,-0.62127,-0.92151,-0.52772,-0.68983,-0.63366,-0.94959,-0.798,-1.3424,-0.90718,-0.79745,-0.53655,-0.54656,1.0411,0.52639,0.14108,0.35838,0.39792,0.08881,0.79417,0.26681,0.14206,-0.37937,-0.38964,0.45559,-0.32462,1.0707,1.0187,0.95376,0.93101,0.94135,0.94102,0.92013,1.0049,1.0422,1.025,0.99311,1.0283,1.0753,0.68374,0.87628,1.0153,1.0902,1.0686,1.0816,1.1426,1.1138,1.1076,1.0905,1.0704,0.95875,1.0353,0.96233,0.85203,-0.28059,-0.59542,0.22471,0.83481,0.91631,0.14564,-0.24435,0.25573,0.82945,1.0743,-0.38123,-0.1963,0.2738,1.1266,0.74584,0.17688,-0.2848,-0.28203,0
0.34601,-0.080803,-0.28997,0.039356,-0.038372,0.028765,0.20619,0.38142,-0.036252,0.7345,0.75411,0.94408,0.36414,-0.4502,-0.72599,-0.46583,-1.2944,-0.611,-0.26288,-0.017457,0.038989,0.064864,0.0061105,-0.54235,0.2795,-0.05906,-0.24649,-0.24205,-0.21986,-0.20804,-0.20843,-0.19365,-0.20187,-0.27868,-0.38651,-0.49265,-0.52905,-0.46148,-0.50266,-0.50764,-0.49122,-0.52402,-0.63014,-0.63335,-0.56574,-0.48698,-0.44308,-0.46052,-0.45588,-0.42423,-0.60391,-0.44359,-0.30249,0.78003,0.51309,0.32398,-0.070416,-0.3238,-0.90089,0.93091,0.85511,0.056285,-1.1575,0.43851,1.2454,2.0009,0.10689,-0.23648,0.96986,0.16134,-1.2939,0.64431,0
-0.34257,-0.15801,-0.36891,-0.44671,0.12449,0.11157,0.3713,0.30279,0.25399,0.46088,0.10763,0.20376,-0.12157,-0.15195,-0.2489,0.080386,0.48552,0.53244,0.29983,0.13011,-0.036953,-0.32109,-0.68775,-0.92413,-0.072676,-0.05906,0.55579,0.57443,0.59449,0.5833,0.59402,0.60659,0.67469,0.73704,0.75865,0.73441,0.676,0.67405,0.6912,0.72518,0.75196,0.74307,0.70789,0.74341,0.7699,0.7754,0.76263,0.7156,0.61469,0.53232,0.66311,0.69764,0.32075,1.14,-1.1986,0.0034551,0.095061,0.17994,1.4251,-1.6765,-0.20097,0.16293,0.46403,0.47825,-2.1717,-1.2523,0.21121,1.0502,0.56589,0.16911,1.1568,-0.28203,0
2.6413,2.8532,3.2625,2.5507,2.486,3.1753,3.0956,1.954,1.1247,1.1449,0.81876,0.6973,0.6677,1.1007,0.7053,0.86937,0.42195,0.061612,0.29983,-0.23881,-0.72043,-1.0158,-0.45646,-0.38964,1.0426,1.3573,-1.0847,-1.1306,-1.1659,-1.2272,-1.2384,-1.2567,-1.2888,-1.3279,-1.4117,-1.5152,-1.5544,-1.6178,-1.655,-1.6472,-1.6826,-1.7911,-1.8089,-1.7499,-1.6676,-1.6116,-1.6137,-1.6366,-1.6216,-1.6199,-1.6492,-1.5732,0.082455,0.13202,1.5968,-0.016789,0.20595,-0.50011,2.0793,1.034,1.3139,0.20363,-0.038428,1.1538,1.2139,1.9171,0.20703,0.83572,0.16192,0.21831,2.166,-0.28203,0
1.9527,1.7722,1.9204,1.4976,0.53166,0.27717,0.53642,-0.01172,0.18143,0.8713,-0.6035,-0.65994,-0.54656,-0.74844,-1.1435,-0.89067,-1.2944,-0.9473,-0.4739,-0.90287,-0.94825,-0.62986,-0.76485,-0.69506,0.16211,-0.2361,0.25643,0.28626,0.31905,0.35549,0.35448,0.35577,0.35913,0.26825,0.1479,-0.2989,-0.2965,-0.25312,-0.21198,-0.13468,-0.12863,-0.17845,-0.29032,-0.24308,-0.23183,-0.24598,-0.19726,-0.2348,-0.20608,-0.1851,-0.23436,-0.047651,-0.41247,0.92403,0.63519,1.7866,0.10871,-1.3565,1.9703,0.77022,1.1854,0.12467,-0.51804,-0.43576,1.258,2.3841,0.16114,0.97868,0.5512,0.18724,-2.8797,-0.1074,0
-0.11304,-0.46685,-0.60574,-0.20368,-0.28267,-0.30245,0.3713,0.30279,0.54424,1.0765,1.142,1.1292,0.78913,0.56385,0.10893,0.019696,0.040533,-0.34195,-0.68491,-0.46016,-0.26478,0.52801,0.39159,0.29757,0.45559,0.2065,0.43604,0.46636,0.49868,0.43942,0.3425,0.26022,0.26563,0.17895,0.049741,-0.13745,-0.21193,-0.096857,0.0060299,0.06215,0.078569,0.083349,0.070734,0.071293,0.0353,-0.039406,-0.056785,-0.044723,-0.075232,-0.12531,-0.012632,0.092091,-0.30249,1.032,1.4594,0.19071,0.16159,-0.57568,-0.21035,1.2007,0.49307,0.16293,-0.79211,-0.83315,0.63111,0.29196,0.17365,0.37479,0.845,0.195,0.14769,-0.28203,0
-0.72512,-0.62127,-0.44785,-0.12267,-0.20124,-0.38525,-0.53681,-0.48349,-0.25394,-0.22315,-0.086317,-0.41317,-0.18228,-0.4502,-0.54708,-0.34445,-0.21375,-0.27469,-0.75525,-0.82908,-1.252,-1.2474,-0.84194,-0.84777,-0.71833,-0.6787,-0.39018,-0.37413,-0.42345,-0.41187,-0.44797,-0.4803,-0.54081,-0.36797,-0.15748,-0.05134,-0.011092,0.028156,0.0787,0.17611,0.26505,0.33467,0.39993,0.42903,0.32469,0.19012,0.0017448,-0.15164,-0.20608,-0.2688,0.27245,-0.082586,0.13745,-1.056,-1.5823,-0.96487,0.24007,1.3134,-1.337,-1.1626,-0.82327,0.24678,1.3319,-1.1113,-0.41378,-0.70018,0.28214,-2.1517,-1.3254,0.21572,0.43601,-0.28203,0
-0.64861,-0.54406,-0.5268,-0.93278,-0.52697,-0.96487,-0.53681,-0.798,-0.90699,-1.386,-1.1853,-0.59825,-0.85013,-0.80809,-0.60672,-1.7403,-0.46803,-0.0056493,0.15915,0.42525,0.19087,-0.2439,0.31449,0.52663,-0.65964,-0.6787,0.90304,0.85059,0.90585,0.88305,0.86948,0.84547,0.86169,0.94912,0.97677,1.0143,1.0354,1.0803,1.1272,1.1914,1.2389,1.3295,1.4088,1.383,1.4043,1.3492,1.2894,1.2502,1.2213,1.166,1.2755,1.1402,1.0906,0.16802,-0.86059,-0.34406,0.37996,0.78443,0.044054,-1.152,-0.3578,0.32737,0.71525,0.20008,-1.6131,-0.25024,0.30301,0.63853,0.60629,0.20536,0.0035245,-0.28203,1
-0.18955,-0.15801,0.42052,0.52542,0.85739,0.9396,0.70153,0.77456,0.76192,1.2817,2.3057,1.7461,1.3356,1.7568,1.3613,0.99075,0.42195,-0.81278,-1.1773,-1.3456,-1.1001,-0.86143,-0.53356,0.068498,1.4534,0.56058,-1.396,-1.4668,-1.4893,-1.5389,-1.5618,-1.4478,-1.4524,-1.4842,-1.499,-1.4076,-1.3641,-1.3574,-1.302,-1.2432,-1.2371,-1.2256,-1.2461,-1.3163,-1.445,-1.6461,-1.7541,-1.8149,-1.8,-1.7036,-1.3324,-1.5266,-2.3097,-0.94799,2.8745,-2.4089,0.15306,-2.9181,-0.90089,2.9153,-1.3788,0.054657,-2.1853,-0.99211,2.3828,-1.2481,0.052648,-1.2791,-0.76721,0.23643,0.29185,-0.28203,0
0.72856,0.073617,0.26264,-0.20368,-0.20124,0.11157,0.041083,0.22417,0.036309,-0.15474,-0.34491,-0.1047,-0.66799,-0.4502,-0.30853,-0.28376,-0.46803,-0.67826,-0.61457,-0.38638,-0.18884,-0.39829,-0.76485,-0.46599,-0.71833,-0.32462,-0.1028,-0.20603,-0.24381,-0.31595,-0.38809,-0.43252,-0.48237,-0.46843,-0.46286,-0.53571,-0.38106,-0.23229,-0.11855,-0.041447,0.0060501,-0.021369,-0.088556,-0.21056,-0.26522,-0.30336,-0.2792,-0.31796,-0.36072,-0.35249,-0.0971,-0.2922,0.21077,-1.488,-1.7437,-0.84172,0.36119,0.40663,-1.1917,-1.0459,-0.69314,0.28179,0.18996,0.75643,-0.36757,-1.2878,0.26962,-1.5453,-1.083,0.23125,0.72433,-0.28203,0
0.19299,0.30525,-0.5268,-0.93278,-0.28267,0.44278,1.1143,1.0891,0.76192,1.1449,1.2713,0.20376,-0.12157,0.027002,0.2282,0.20177,0.61266,0.53244,-0.26288,-0.60773,-0.79637,-1.0158,-0.53356,-0.61871,0.51428,0.11798,0.60368,0.61045,0.57054,0.52335,0.54611,0.61854,0.65132,0.58078,0.51871,0.48685,0.35888,0.34069,0.43167,0.51798,0.55512,0.59647,0.59108,0.61332,0.59182,0.4885,0.41145,0.181,0.18646,0.13774,0.50473,0.49967,0.74236,0.34802,1.7123,0.022012,-0.10965,0.33106,-0.028634,1.5297,-0.56801,0.079079,-0.33533,-0.79341,-0.95041,-0.1083,0.14862,0.67058,0.95517,0.13028,-1.7264,-0.28203,0
-0.036535,0.61409,0.18369,-0.20368,-0.52697,-0.30245,-0.78447,-0.71937,0.036309,0.050466,0.17228,-0.47486,-0.85013,-0.80809,-0.72599,0.019696,0.67623,0.86874,1.0735,0.72038,0.87435,0.6052,0.1603,-0.23693,0.10341,0.02946,1.2383,1.2468,1.2412,1.1948,1.1569,1.1441,1.1422,1.1165,1.1404,1.1434,1.0988,1.0908,1.1376,1.1706,1.1767,1.1515,1.1008,1.1337,1.1372,1.1426,1.1489,1.167,1.1619,1.1182,1.096,1.1867,1.1273,0.31202,0.3779,-0.07752,0.34754,1.1119,0.11674,0.036496,-0.15592,0.32168,0.89796,-0.55497,-0.41798,0.75468,0.31135,0.74206,0.5916,0.20018,1.1568,-0.13017,0
0.80507,1.0001,0.42052,0.68745,0.28736,-0.054037,0.78408,0.93182,0.6168,0.25567,0.43087,0.38884,0.30342,0.32525,0.46675,0.080386,-0.15018,-0.34195,-0.54423,-0.38638,-0.26478,-0.39829,-0.99613,-0.92413,-0.072676,0.2065,0.72342,0.6945,0.59449,0.49937,0.42634,0.33189,0.26563,0.19012,0.18062,0.21775,0.35888,0.43445,0.46281,0.50762,0.54476,0.59647,0.6017,0.54828,0.46938,0.46555,0.43486,0.38296,0.22215,0.089913,0.50473,0.4298,0.55905,0.31202,-1.2465,-1.395,0.29125,0.28069,-0.79186,-1.528,-1.2971,0.26876,0.32699,-1.0318,-0.5314,-0.62495,0.25293,0.079016,0.4851,0.20277,0.43601,-0.28203,0
0.2695,-0.0035926,0.26264,0.28239,0.28736,0.52558,0.61897,0.38142,0.10887,0.18727,0.49552,0.94408,0.42485,-0.92739,-0.66636,-1.1334,-0.84945,-0.47648,-0.40356,-0.091241,0.19087,0.29644,0.31449,0.068498,0.2795,0.02946,0.93896,0.93464,0.95376,0.943,0.91739,0.91714,0.93182,0.91563,0.86771,0.83129,0.84513,0.85116,0.67044,0.11395,0.16145,0.26137,0.43179,0.5266,0.59182,0.67212,0.7041,0.75124,0.78122,0.79537,0.63143,0.72093,0.55905,0.60002,-2.3215,-0.065711,0.2776,0.38144,1.5342,-0.60172,0.0059084,0.25818,0.76093,0.39877,-0.72252,0.1117,0.26962,0.98114,0.30515,0.19242,0.0035245,0.60635,0
-0.26606,-0.77569,-0.76363,-0.77076,-0.93413,-0.71646,-0.70192,-0.71937,-0.76187,-0.90718,-0.66815,-0.59825,-0.85013,-0.92739,0.10893,0.32315,0.16767,0.12887,-0.1222,-0.16503,-0.11289,-0.70705,-0.37937,-0.77142,-0.19007,-0.59018,0.41209,0.34629,0.27114,0.2236,0.22273,0.27217,0.32407,0.3687,0.52962,0.68059,0.71828,0.76781,0.78464,0.78733,0.75196,0.7326,0.69727,0.62416,0.55842,0.60326,0.65728,0.63244,0.65038,0.62797,0.67367,0.56954,0.44907,-0.91199,-1.1746,0.68331,0.17183,0.58294,-0.5738,-0.61233,0.86345,0.21015,0.73809,-1.0716,-0.85589,0.90514,0.24459,-0.40163,-0.62031,0.18206,-0.2848,-0.28203,0
-1.1077,-1.0845,-1.0794,-1.0948,-1.097,-1.1305,-1.1972,-1.427,-1.6326,-1.728,-1.7025,-1.647,-1.6394,-1.6432,-1.6802,-1.7403,-1.803,-1.7544,-1.5993,-1.4931,-1.4039,-1.3246,-1.2274,-1.1532,-2.1857,-1.8295,-2.0666,-2.0431,-2.0042,-1.9826,-1.9571,-1.9374,-1.9083,-1.9083,-2.0006,-2.118,-2.1992,-2.2533,-2.309,-2.3413,-2.3664,-2.3985,-2.4036,-2.3787,-2.3243,-2.2773,-2.2341,-2.2069,-2.145,-2.1102,-2.515,-2.2602,1.0173,0.67202,0.54579,-0.22766,0.33389,0.43181,1.5342,-0.34704,-0.6848,0.30132,0.66958,0.71669,-0.71937,-0.72573,0.28214,1.3065,0.81562,0.195,-0.57312,-0.28203,0
0.65205,0.53688,0.26264,-0.28469,0.20593,0.44278,0.53642,0.53868,0.47168,-0.017937,-0.28026,-0.1664,-0.00014364,0.086652,0.28784,0.32315,0.040533,0.061612,-0.40356,-0.23881,-0.11289,-0.39829,-0.84194,-0.84777,-0.19007,0.02946,0.93896,0.85059,0.7861,0.60728,0.53413,0.53493,0.476,0.51381,0.59506,0.63754,0.74999,0.8199,0.84692,0.91165,0.93844,0.98393,1.0265,1.0578,1.0259,0.9705,0.85628,0.72748,0.55522,0.43666,0.8954,0.7908,0.61404,0.20402,-1.0416,-0.88727,0.19742,0.10438,0.6619,-1.1293,-1.2037,0.21829,0.76093,-0.99211,-0.37178,-0.55682,0.24042,0.69276,0.2317,0.18206,-0.57312,-0.28203,0
0.19299,0.22804,0.025806,0.28239,-0.038372,-0.46805,-0.53681,0.30279,0.83448,0.11887,0.75411,0.14207,0.72842,-1.0467,-0.66636,-0.58721,-0.5316,0.19613,-0.051866,0.57282,0.038989,-0.2439,-0.22518,-0.31328,0.10341,-0.05906,0.96291,0.97066,0.97771,1.0389,1.0491,1.0246,1.0604,1.0161,0.95496,0.87434,0.84513,0.4657,0.089081,0.13467,0.28577,0.44986,0.52737,0.61332,0.69199,0.61474,0.59875,0.60868,0.61469,0.62797,0.52585,0.70929,0.63238,0.56402,0.083539,1.2349,0.19401,0.75925,0.18943,-0.39707,0.70496,0.23294,0.25848,-0.51523,-0.18275,0.79868,0.24459,0.62867,0.66505,0.17947,0.0035245,-0.24407,0
0.49903,0.073617,0.26264,0.20138,0.45022,0.44278,0.12364,0.22417,0.54424,0.32408,-0.021668,-0.1047,-0.00014364,-0.15195,-0.18926,-0.22307,-0.21375,-0.14017,-0.40356,-0.46016,-0.34072,-0.012327,-0.61065,-0.92413,-0.42485,-0.05906,0.064843,0.046115,0.03163,0.079722,0.10297,0.1169,0.16044,0.21244,0.21333,0.23928,0.25317,0.30943,0.34862,0.36258,0.39972,0.36609,0.43179,0.45071,0.49164,0.49997,0.46998,0.4186,0.38868,0.32905,0.30412,0.27841,0.32075,0.31202,-0.69052,-0.73544,0.2213,-0.5253,0.58922,-0.80486,0.0059084,0.21503,-0.015589,0.51799,-1.0439,0.37713,0.21538,0.61142,0.47408,0.20018,0.58017,-0.28203,0
