-0.30724,0.48654,0.15266,-0.60946,0.019321,-0.29553,0.49057,0.17306,-0.60238,0.049586,-0.3005,0.51026,0.22139,-0.48609,0.024038,-0.32838,0.56703,0.39461,-0.41795,-0.1102,1.2652,0.31052,-0.85488,0.40197,0.46991,1.058,0.90585,-1.3783,0.89816,0.75234,1.0923,0.45227,-0.77727,0.38845,0.60934,-0.11422,0.058961,0.067177,0.059291,0.045348,0.032044,0
0.22728,-1.0299,-0.96348,0.73635,0.96727,0.24807,-1.0383,-0.97754,0.85768,0.9722,0.26077,-1.0291,-0.9499,0.92693,1.0804,0.21768,-0.96557,-0.89853,0.719,0.99749,-1.198,-0.87288,0.61025,-0.64158,-0.8866,-0.95736,-0.99576,0.63888,-0.75795,-0.96699,-0.71382,-0.94076,0.65823,-0.67495,-0.96962,-0.77938,-1.1704,-1.1563,-1.1702,-1.1665,-1.1662,0
0.36547,-0.64392,-0.66945,-0.42177,1.283,0.395,-0.66496,-0.69532,-0.33976,1.2802,0.41255,-0.68432,-0.64963,-0.10448,1.2293,0.45733,-0.67218,-0.63463,0.20353,1.3759,1.7523,-0.68324,0.14214,-0.40113,-0.84258,0.44905,0.23733,0.76618,-0.10239,-0.22182,0.75446,-0.15808,0.070446,-0.26017,-0.090096,-1.4088,-1.2594,-1.1046,-1.0229,-0.98987,-0.99109,1
-0.44035,-0.15194,-0.65585,-0.050175,-0.20056,-0.45601,-0.13668,-0.66913,-0.026377,-0.22996,-0.45355,-0.14275,-0.68083,-0.076413,-0.2562,-0.43485,-0.16771,-0.6799,-0.18475,-0.23895,-0.40671,-0.67132,0.46795,-0.57158,-0.21549,-0.054503,-0.72003,0.51881,-0.65901,-0.19128,-0.2887,-0.69262,0.54605,-0.59557,-0.26956,0.37564,-0.014083,-0.27969,-0.3534,-0.37235,-0.36657,1
0.15579,-0.87863,-0.92175,0.58184,0.78996,0.13011,-0.84098,-0.93284,0.67716,0.7284,0.11402,-0.82873,-0.91724,0.52291,0.54399,0.20762,-0.96497,-0.92983,0.30092,0.43559,-1.5623,-0.89404,0.63789,-0.64422,-0.85746,-1.4063,-0.94044,0.63881,-0.74562,-0.72243,-1.8898,-0.89755,0.66835,-0.67309,-0.82508,-0.61787,-1.0121,-1.0854,-1.0987,-1.0934,-1.1027,1
-0.71915,1.5162,2.3944,-0.71604,-1.208,-0.72403,1.5199,2.372,-0.74334,-1.1911,-0.70647,1.5313,2.6398,-0.68412,-1.2118,-0.68942,1.523,2.7378,-0.62775,-1.2186,0.11566,2.6454,-2.326,2.8597,1.534,-0.63976,2.0999,-0.66581,2.1338,1.468,-0.21223,2.357,-1.8758,2.4927,1.4645,1.0296,1.3641,1.615,1.7916,1.8585,1.8707,1
-0.54778,0.56808,0.51594,-0.54094,-0.67227,-0.54942,0.55409,0.54391,-0.58676,-0.67204,-0.54945,0.5187,0.41754,-0.62488,-0.68227,-0.53447,0.47786,0.096573,-0.48245,-0.63362,1.1396,0.097542,-0.41752,0.084169,0.42115,1.0795,0.062339,-0.6185,0.067277,0.43754,1.0595,0.06079,-0.37087,0.035763,0.41579,0.65201,0.65612,0.60528,0.58358,0.59263,0.61086,1
0.19224,-0.88231,-0.90616,0.81671,0.30259,0.20594,-0.89142,-0.91293,0.67228,0.26617,0.17942,-0.92441,-0.90912,0.10862,0.2649,0.19291,-0.97579,-0.90992,0.002299,0.38554,-2.1405,-0.90603,0.65882,-0.64296,-0.9593,-1.7254,-1.0272,0.67654,-0.7558,-1.1869,-2.4719,-0.93161,0.72089,-0.67366,-1.0107,-0.082759,-0.57747,-0.78392,-0.8247,-0.84355,-0.87687,0
-0.63656,0.79565,0.48721,-0.60936,-0.93477,-0.63364,0.78082,0.43238,-0.61078,-0.9039,-0.61493,0.79709,0.29811,-0.50349,-0.81502,-0.59667,0.77525,0.1869,-0.36755,-0.76831,-1.1262,0.82817,-0.028406,0.80622,0.99896,-2.2092,0.44945,0.070545,0.48839,0.84222,-1.3839,1.1124,-0.86014,1.3922,1.0633,0.88303,0.94949,0.85037,0.73351,0.76215,0.80641,1
-0.68734,1.0213,0.29438,-0.64338,-0.80724,-0.69906,1.0618,0.35832,-0.6416,-0.87251,-0.68732,1.1386,0.6112,-0.54771,-0.96732,-0.67167,1.1777,0.83256,-0.49114,-1.0634,-0.37517,0.87928,0.42384,0.21287,1.145,-0.64449,1.1272,-0.02159,0.75202,1.2056,-0.45892,1.1039,-0.18184,0.56032,1.2099,0.81083,0.86825,0.81405,0.77631,0.75006,0.7534,1
-0.42653,0.3449,-0.039641,-0.44761,-0.24978,-0.42829,0.3517,-0.010255,-0.47065,-0.23021,-0.42633,0.33049,-0.10706,-0.47022,-0.2087,-0.42235,0.29234,-0.251,-0.37474,-0.15252,0.29172,-0.029505,0.57605,-0.27714,0.46386,-0.14046,-0.27542,0.83495,-0.38802,0.27372,0.45814,-0.22444,0.64175,-0.3659,0.29248,0.18001,0.30611,0.25596,0.18176,0.1464,0.13343,0
-0.47313,0.21207,-0.10753,-0.40538,-0.43655,-0.45843,0.16221,-0.16468,-0.41537,-0.37916,-0.43213,0.096213,-0.38784,-0.2856,-0.20702,-0.43209,0.099261,-0.46308,-0.098862,-0.18453,0.018571,-0.28905,0.81402,-0.44625,0.19003,-0.059601,-0.32166,1.1095,-0.45677,0.089536,0.28551,-0.38674,0.79325,-0.50712,0.14655,0.46373,0.37263,0.21149,0.12446,0.073794,0.075063,1
-0.63517,0.69332,0.33041,-0.49545,-1.0467,-0.6342,0.67027,0.33177,-0.5474,-1.0306,-0.6087,0.60125,0.094983,-0.55068,-0.89984,-0.588,0.55941,-0.11356,-0.42928,-0.77793,-0.28069,-0.008036,0.91167,-0.28124,0.56556,-0.67934,-0.18199,0.87711,-0.34419,0.49529,-0.074723,-0.016782,0.82417,-0.29324,0.56714,0.96913,1.0781,0.93954,0.78449,0.67949,0.64392,1
1.6366,-1.3335,-0.96656,0.68442,1.4271,1.6232,-1.3276,-0.98337,0.86382,1.4361,1.5484,-1.3205,-0.95659,0.9727,1.4022,1.4235,-1.3236,-0.90987,0.70781,1.299,2.1479,-0.95543,0.43274,-0.58261,-1.452,2.0574,-0.931,0.34311,-0.64137,-1.2511,1.9924,-0.92222,0.50367,-0.61116,-1.3505,-1.4722,-1.3243,-1.2733,-1.249,-1.2398,-1.2321,1
