2.50969,0.0666105,-0.262843,-0.00640754,-3.71042,-0.00723327,-2.51794,3.68538,4.36812,4
0.224462,0.00262502,-0.711847,-0.00640754,0.804999,0.154339,-0.690839,-1.11352,-0.544463,0
0.877384,0.0538134,-0.150592,-0.00640754,1.1736,0.126481,-0.919227,-1.2533,-0.544463,0
-0.918151,0.00262502,2.54343,-0.00640754,-0.208667,-0.124234,2.58272,1.21604,-0.31053,0
0.632539,0.0410163,1.30867,-0.00640754,0.528545,0.0429097,0.298841,0.00466555,-0.154575,3
-0.75492,0.0666105,-0.936349,-0.00640754,0.159939,-0.00723327,-0.00567557,-0.601021,-0.544463,0
0.224462,-0.0613604,-0.487345,-0.00640754,0.804999,-0.00723327,-0.53858,-0.973751,-0.544463,0
0.061232,0.00262502,-0.936349,-0.00640754,0.528545,-0.0573762,-0.61471,-0.92716,-0.466485,0
-0.183614,0.0282192,-0.936349,-0.00640754,0.436393,-0.113091,-0.386322,-0.787386,-0.466485,0
0.632539,0.00262502,-0.487345,-0.00640754,0.989302,-0.00723327,-0.995356,-1.2533,-0.544463,0
0.632539,0.00262502,-0.711847,-0.00640754,-0.853727,0.00948106,-1.07148,0.563761,1.01509,3
-0.918151,0.00262502,2.20668,-0.00640754,-0.024364,0.0150525,2.35433,0.936491,-0.388508,0
2.26484,0.00262502,-0.487345,-0.0551831,-3.43397,0.0651955,-2.44181,3.31265,4.05621,4
0.632539,0.00262502,-0.599596,-0.00640754,0.989302,0.0317668,-0.995356,-1.29989,-0.544463,0
-0.59169,0.0282192,-1.0486,-0.00640754,0.344242,0.0540526,-0.157934,-0.740795,-0.544463,0
-0.59169,0.0154221,-0.0383408,-0.00640754,0.159939,-0.00723327,0.527229,-0.228291,-0.466485,0
0.632539,-0.0485633,1.30867,-0.00640754,0.804999,-0.0183762,0.298841,-0.274882,-0.388508,3
0.061232,0.00262502,1.08417,0.0179802,0.712847,0.00390962,0.679488,-0.228291,-0.544463,0
-0.918151,0.0282192,-1.0486,-0.00640754,0.0677874,-0.00723327,0.0704537,-0.55443,-0.466485,0
0.632539,0.0154221,1.53317,-0.00640754,0.712847,0.0819098,0.374971,-0.088517,-0.232552,3
0.632539,-0.0485633,0.298412,-0.00640754,0.989302,-0.00723327,-0.462451,-0.92716,-0.544463,0
-0.918151,-0.0357662,-0.487345,-0.0551831,0.159939,-0.0573762,0.4511,-0.414656,-0.544463,0
-0.101998,0.00262502,-0.150592,0.0911436,0.528545,-0.00723327,0.0704537,-0.601021,-0.544463,0
-0.59169,0.0154221,0.0739102,0.042368,0.344242,0.0707669,0.603358,-0.274882,-0.544463,0
0.387693,0.0410163,-0.487345,-0.00640754,0.89715,-0.00723327,-0.766968,-1.16012,-0.544463,0
-0.101998,0.0666105,-0.711847,-0.00640754,0.528545,-0.00723327,-0.386322,-0.880569,-0.544463,0
4.55007,0.0922046,2.20668,0.164307,1.63436,-0.00723327,-2.74633,-0.740795,0.781156,4
4.30522,-0.0357662,1.86993,-0.103959,1.72651,-0.00723327,-2.74633,-1.02034,0.547223,4
-0.265229,0.00262502,0.0739102,-0.00640754,0.436393,-0.101948,0.298841,-0.414656,-0.466485,0
-0.510074,0.0538134,-0.936349,-0.00640754,0.344242,-0.00166183,-0.157934,-0.740795,-0.544463,0
-0.265229,0.00262502,-0.711847,-0.00640754,0.436393,-0.029519,-0.234063,-0.740795,-0.466485,0
-0.918151,0.00262502,-0.599596,-0.00640754,0.0677874,0.0763384,0.4511,-0.321473,-0.466485,0
0.632539,0.00262502,1.19642,-0.0307953,0.436393,-0.00723327,0.222712,0.0512568,-0.0765973,3
0.632539,0.00262502,-0.487345,-0.00640754,-2.0517,-0.0239476,-0.919227,1.91491,2.0288,3
-0.510074,0.00262502,-0.262843,0.042368,0.344242,-0.00723327,0.298841,-0.414656,-0.466485,0
0.224462,0.0154221,0.298412,-0.00640754,0.804999,0.0317668,-0.00567557,-0.647612,-0.544463,0
0.061232,0.0410163,-0.375094,-0.00640754,0.528545,-0.0518048,-0.310193,-0.740795,-0.466485,0
-0.59169,0.0154221,0.0739102,0.0667558,0.344242,0.0261954,0.603358,-0.274882,-0.544463,0
-0.918151,0.00262502,-0.936349,-0.00640754,13.8905,27.3485,0.298841,-14.392,-12.1631,0
0.061232,0.00262502,-0.150592,-0.00640754,0.528545,-0.029519,-0.0818048,-0.601021,-0.466485,0
-0.918151,-0.0101721,-0.936349,-0.0795709,-0.024364,-0.0406619,0.222712,-0.368065,-0.466485,0
-0.59169,0.00262502,-0.711847,-0.00640754,0.159939,-0.135376,0.0704537,-0.461247,-0.466485,0
0.224462,0.00262502,-0.711847,-0.00640754,0.804999,0.00390962,-0.766968,-1.11352,-0.544463,0
0.550923,-0.0101721,-0.711847,-0.103959,-0.669424,-0.0740906,-0.995356,0.377396,0.781156,3
-0.59169,0.00262502,-0.936349,-0.00640754,0.344242,0.0206239,-0.00567557,-0.694203,-0.544463,0
-0.183614,-0.0357662,-0.599596,-0.00640754,0.528545,-0.00723327,-0.234063,-0.787386,-0.544463,0
0.632539,0.00262502,-0.711847,-0.00640754,-1.68309,-0.140948,-0.995356,1.44899,1.71689,3
-0.346844,0.00262502,-0.375094,-0.0307953,0.436393,-0.00723327,0.0704537,-0.601021,-0.544463,0
-0.265229,0.00262502,-0.262843,-0.00640754,0.528545,0.165481,-0.00567557,-0.694203,-0.544463,0
-0.918151,0.00262502,-0.936349,-0.0307953,0.0677874,0.0150525,0.222712,-0.461247,-0.544463,0
-0.918151,0.00262502,-1.16085,-0.0307953,0.0677874,-0.00723327,0.0704537,-0.55443,-0.544463,0
-0.918151,0.0154221,-0.936349,-0.0551831,-0.024364,-0.00723327,0.222712,-0.368065,-0.466485,0
0.224462,0.00262502,-0.711847,-0.00640754,0.712847,-0.0406619,-0.690839,-0.973751,-0.466485,0
-0.183614,-0.0485633,-1.0486,-0.0307953,0.528545,-0.00723327,-0.61471,-1.02034,-0.544463,0
0.061232,0.00262502,-0.936349,0.115531,0.712847,0.0206239,-0.690839,-1.06693,-0.544463,0
-0.265229,0.00262502,2.54343,-0.00640754,0.436393,-0.0239476,1.89756,0.610352,-0.466485,0
-0.510074,0.00262502,-0.711847,-0.0551831,0.344242,-0.00723327,-0.0818048,-0.647612,-0.466485,0
-0.918151,0.00262502,-0.824098,-0.00640754,-0.669424,-0.0629477,0.298841,0.284213,0.0793579,0
-0.918151,0.00262502,-1.0486,-0.0795709,0.0677874,-0.0629477,0.146583,-0.507838,-0.466485,0
0.387693,0.0666105,-0.150592,-0.00640754,0.804999,-0.0350905,-0.462451,-0.880569,-0.466485,0
-0.836535,0.0538134,-1.0486,-0.00640754,0.159939,0.0150525,0.0704537,-0.647612,-0.544463,0
-0.673305,0.00262502,-0.599596,-0.00640754,0.159939,-0.0183762,0.222712,-0.461247,-0.466485,0
-0.101998,0.0282192,1.08417,0.0667558,0.528545,-0.00723327,0.831746,-0.088517,-0.544463,0
-0.265229,0.00262502,-0.711847,0.115531,0.436393,-0.00723327,-0.234063,-0.740795,-0.466485,0
-0.59169,-0.0101721,0.0739102,-0.00640754,0.344242,-0.00723327,0.603358,-0.274882,-0.544463,0
0.550923,0.00262502,1.08417,-0.00640754,0.0677874,0.0651955,0.222712,0.377396,0.235313,3
0.632539,0.00262502,1.08417,-0.00640754,0.989302,0.0763384,0.222712,-0.55443,-0.544463,0
0.224462,-0.0357662,-0.262843,-0.00640754,0.712847,-0.0852335,-0.386322,-0.833977,-0.466485,0
-0.918151,0.00262502,-1.16085,-0.00640754,-0.024364,0.0484811,0.0704537,-0.461247,-0.466485,0
-0.918151,0.00262502,-1.16085,-0.00640754,-0.300818,0.0819098,0.0704537,-0.228291,-0.232552,0
2.67292,-0.0229692,-0.150592,-0.00640754,-2.4203,-0.174377,-2.51794,2.42741,3.27644,4
-0.428459,0.00262502,1.08417,-0.103959,0.344242,-0.029519,1.13626,0.144439,-0.466485,0
-0.59169,0.00262502,-0.150592,0.042368,0.344242,0.132053,0.4511,-0.368065,-0.544463,0
0.061232,0.00262502,0.186161,-0.177122,0.528545,-0.146519,0.0704537,-0.461247,-0.466485,0
0.061232,0.00262502,-0.262843,-0.00640754,0.528545,-0.0852335,-0.234063,-0.647612,-0.466485,0
-0.918151,-0.0357662,-0.936349,-0.00640754,-0.669424,-0.00723327,0.222712,0.237622,0.0793579,0
2.67292,0.00262502,-0.150592,-0.00640754,-2.14385,0.154339,-2.51794,2.14786,3.12048,4
0.550923,0.0154221,-0.150592,-0.00640754,0.89715,-0.0128047,-0.61471,-0.973751,-0.466485,0
0.550923,0.00262502,1.19642,-0.00640754,0.528545,0.12091,0.298841,-0.0419257,-0.232552,3
-0.510074,0.00262502,-0.487345,-0.0551831,0.344242,-0.029519,0.146583,-0.55443,-0.544463,0
2.50969,0.00262502,-0.262843,-0.00640754,-3.43397,0.00948106,-2.51794,3.45242,4.13419,4
0.877384,-0.0613604,-0.150592,-0.00640754,1.1736,0.0261954,-0.919227,-1.2533,-0.544463,0
0.632539,-0.0357662,0.186161,-0.00640754,0.989302,-0.00723327,-0.462451,-0.973751,-0.544463,0
0.550923,0.00262502,-0.375094,0.0179802,-2.0517,-0.00723327,-0.843097,1.91491,2.0288,3
0.632539,0.00262502,0.747417,-0.00640754,-1.68309,-0.029519,-0.0818048,2.05468,1.71689,3
-0.183614,0.00262502,-0.599596,-0.00640754,0.528545,-0.00723327,-0.234063,-0.787386,-0.544463,0
0.632539,0.00262502,-0.824098,-0.00640754,-1.22233,-0.113091,-1.14761,0.8899,1.327,3
-0.918151,0.00262502,-0.262843,-0.00640754,-0.024364,0.0317668,0.755617,-0.0419257,-0.466485,0
-0.918151,0.00262502,-0.936349,-0.00640754,-1.49879,0.0874812,0.222712,1.07626,0.781156,0
0.387693,-0.0101721,0.186161,-0.128346,0.804999,-0.0629477,-0.234063,-0.740795,-0.466485,0
-0.918151,-0.0101721,-0.711847,-0.103959,0.0677874,-0.0406619,0.374971,-0.368065,-0.466485,0
-0.346844,-0.0101721,-0.375094,-0.103959,0.436393,-0.00723327,0.0704537,-0.601021,-0.544463,0
-0.0203832,-0.0357662,1.08417,-0.00640754,0.528545,-0.029519,0.755617,-0.088517,-0.466485,0
-0.510074,0.0666105,-0.711847,0.115531,0.344242,-0.00723327,-0.00567557,-0.601021,-0.544463,0
-0.918151,0.00262502,2.31893,-0.0307953,-0.024364,-0.00723327,2.35433,0.983082,-0.388508,0
-0.918151,0.00262502,-0.487345,0.115531,0.0677874,-0.0239476,0.4511,-0.321473,-0.466485,0
-0.346844,-0.0485633,-0.375094,-0.0795709,0.436393,-0.00723327,0.0704537,-0.601021,-0.544463,0
-0.265229,0.00262502,-0.262843,-0.00640754,0.528545,0.0986241,0.0704537,-0.647612,-0.544463,0
0.550923,0.0282192,-0.262843,-0.0551831,0.89715,-0.00723327,-0.690839,-1.02034,-0.544463,0
0.550923,0.00262502,-0.936349,-0.00640754,-2.236,-0.029519,-1.22374,1.91491,2.18475,3
-0.59169,0.0410163,-0.824098,-0.00640754,0.159939,-0.0128047,-0.00567557,-0.55443,-0.466485,0
-0.918151,0.00262502,-0.824098,-0.128346,-1.22233,-0.00723327,0.298841,0.8899,0.625201,0
0.714154,0.0410163,0.635166,-0.00640754,0.989302,-0.00723327,-0.234063,-0.787386,-0.544463,0
-0.918151,0.00262502,-1.0486,-0.00640754,0.159939,0.0707669,0.0704537,-0.647612,-0.544463,0
-0.918151,0.00262502,-0.936349,-0.00640754,-1.22233,-0.0518048,0.298841,0.8899,0.547223,0
-0.918151,0.00262502,-1.0486,-0.128346,-0.300818,0.0261954,0.146583,-0.1817,-0.232552,0
0.061232,0.0538134,-0.150592,-0.00640754,0.712847,0.00390962,-0.157934,-0.740795,-0.544463,0
-0.918151,0.00262502,-0.936349,0.115531,-2.14385,-0.0629477,0.298841,1.82172,1.40498,0
0.142847,-0.0485633,-0.0383408,-0.00640754,0.712847,-0.00723327,-0.157934,-0.694203,-0.466485,0
0.224462,-0.0229692,0.186161,-0.00640754,0.804999,0.0206239,-0.0818048,-0.740795,-0.544463,0
-0.918151,0.00262502,0.859668,-0.00640754,-1.03803,0.0317668,1.44078,1.4024,0.391268,0
0.632539,0.00262502,-0.375094,0.0179802,0.89715,-0.0740906,-0.843097,-1.06693,-0.466485,0
-0.428459,0.00262502,-0.487345,0.0667558,0.344242,-0.029519,0.0704537,-0.507838,-0.466485,0
0.550923,-0.0229692,2.54343,-0.00640754,0.89715,-0.0239476,1.13626,0.0978481,-0.466485,0
-0.918151,0.00262502,-0.487345,-0.0307953,0.0677874,-0.107519,0.4511,-0.321473,-0.466485,0
-0.265229,-0.0101721,-0.824098,-0.0795709,0.436393,-0.0350905,-0.310193,-0.787386,-0.466485,0
-0.59169,0.00262502,-0.936349,0.164307,0.159939,-0.00723327,-0.0818048,-0.601021,-0.466485,0
-0.0203832,0.0154221,0.186161,-0.00640754,0.528545,-0.00723327,0.146583,-0.461247,-0.466485,0
-0.428459,0.00262502,-0.487345,-0.00640754,0.436393,0.0763384,-0.00567557,-0.647612,-0.544463,0
0.632539,0.00262502,1.19642,-0.00640754,0.804999,-0.0239476,0.222712,-0.321473,-0.388508,3
-0.918151,0.00262502,0.747417,-0.00640754,-0.485121,0.00948106,1.36465,0.843308,0.00138029,0
-0.183614,0.0154221,-0.262843,-0.00640754,0.436393,-0.0573762,-0.00567557,-0.55443,-0.466485,0
0.061232,-0.0229692,-0.936349,0.0667558,0.528545,-0.174377,-0.690839,-0.973751,-0.466485,0
-0.265229,0.00262502,-0.262843,-0.00640754,0.436393,0.00390962,0.0704537,-0.55443,-0.544463,0
0.632539,0.00262502,-0.487345,-0.00640754,-2.51245,-0.029519,-0.919227,2.38082,2.41868,3
-0.0203832,-0.0357662,2.65568,-0.152734,0.528545,-0.00723327,1.82143,0.517169,-0.466485,0
-0.918151,0.00262502,-0.262843,-0.00640754,-0.024364,0.0206239,0.679488,-0.088517,-0.388508,0
0.142847,-0.0485633,-0.262843,-0.00640754,0.712847,-0.00723327,-0.310193,-0.787386,-0.466485,0
-0.101998,-0.0229692,-1.16085,-0.00640754,0.528545,-0.00723327,-0.690839,-1.06693,-0.544463,0
-0.0203832,0.0154221,-0.487345,-0.0307953,0.528545,-0.00723327,-0.310193,-0.787386,-0.466485,0
0.550923,0.00262502,-0.375094,-0.00640754,-3.52612,-0.0573762,-0.843097,3.49901,3.35442,3
0.142847,0.0410163,2.43118,-0.00640754,0.712847,-0.00723327,1.51691,0.330804,-0.544463,0
-0.836535,0.00262502,1.86993,-0.103959,-0.024364,-0.00723327,2.12594,0.843308,-0.388508,0
-0.918151,0.00262502,2.31893,0.408185,-0.300818,-0.00723327,2.43046,1.21604,-0.232552,0
-0.918151,0.00262502,-0.936349,-0.00640754,-1.86739,-0.113091,0.298841,1.58877,1.17104,0
-0.918151,0.00262502,-0.711847,-0.00640754,-0.39297,-0.129805,0.374971,0.0978481,-0.0765973,0
-0.428459,0.00262502,-0.150592,-0.00640754,0.436393,0.0651955,0.298841,-0.461247,-0.544463,0
-0.999766,-0.0101721,-0.487345,-0.00640754,0.0677874,-0.00723327,0.603358,-0.274882,-0.544463,0
-0.265229,0.0154221,-0.599596,-0.00640754,0.528545,0.165481,-0.157934,-0.787386,-0.544463,0
0.550923,0.00262502,-0.824098,-0.00640754,-1.59094,-0.0239476,-1.07148,1.26263,1.63891,3
0.795769,0.0666105,0.298412,-0.00640754,0.989302,-0.00723327,-0.53858,-0.92716,-0.466485,0
-0.0203832,0.00262502,0.298412,-0.103959,0.528545,-0.00723327,0.222712,-0.461247,-0.466485,0
4.63168,-0.0101721,2.31893,0.042368,1.63436,-0.00723327,-2.6702,-0.694203,0.781156,4
0.469308,-0.0101721,0.0739102,-0.0307953,0.89715,-0.0183762,-0.386322,-0.880569,-0.544463,0
0.632539,0.0538134,1.19642,-0.00640754,0.804999,0.0484811,0.222712,-0.321473,-0.388508,3
2.50969,0.0282192,-0.262843,-0.00640754,-3.52612,-0.113091,-2.51794,3.49901,4.21217,4
-0.918151,0.00262502,1.30867,-0.00640754,-0.485121,-0.174377,1.7453,1.02967,0.00138029,0
-0.183614,-0.0357662,2.65568,0.042368,0.528545,-0.00723327,1.97368,0.563761,-0.544463,0
-0.918151,0.00262502,-0.824098,-0.00640754,-0.853727,-0.0685191,0.374971,0.563761,0.313291,0
-0.918151,0.00262502,-0.824098,-0.00640754,-1.03803,-0.0629477,0.298841,0.656943,0.391268,0
0.632539,0.00262502,-0.824098,0.115531,-2.6046,-0.00723327,-1.14761,2.33423,2.57464,3
0.550923,0.00262502,-0.262843,0.115531,-2.69676,-0.00723327,-0.766968,2.66037,2.65262,3
0.469308,0.0282192,-0.599596,-0.00640754,0.89715,-0.00723327,-0.843097,-1.16012,-0.544463,0
0.550923,0.00262502,-0.936349,-0.0551831,-0.300818,-0.00723327,-1.22374,-0.135108,0.547223,3
-0.918151,0.00262502,2.09443,-0.225898,-0.300818,-0.00723327,2.2782,1.12286,-0.232552,0
0.550923,-0.0101721,-0.711847,-0.00640754,-0.853727,-0.00723327,-1.07148,0.563761,1.01509,3
-0.428459,-0.0357662,0.0739102,-0.00640754,0.344242,-0.0963763,0.374971,-0.321473,-0.466485,0
-0.59169,-0.0101721,0.410663,-0.00640754,0.159939,-0.0852335,0.831746,-0.0419257,-0.466485,0
-0.75492,0.00262502,2.43118,-0.0551831,0.159939,-0.00723327,2.35433,0.796717,-0.544463,0
-0.183614,0.00262502,2.43118,-0.00640754,0.528545,0.0150525,1.82143,0.423987,-0.544463,0
-0.918151,0.0538134,-1.0486,-0.00640754,-0.024364,-0.0629477,0.146583,-0.368065,-0.388508,0
-0.346844,0.0154221,-1.0486,-0.00640754,0.436393,0.0373383,-0.386322,-0.880569,-0.544463,0
0.387693,0.00262502,-0.711847,-0.00640754,0.89715,0.0707669,-0.843097,-1.2533,-0.544463,0
-0.346844,0.00262502,-0.487345,-0.0307953,0.436393,0.0206239,-0.00567557,-0.647612,-0.544463,0
0.632539,0.0410163,1.53317,-0.00640754,0.159939,-0.00723327,0.4511,0.423987,0.157335,3
0.632539,0.00262502,0.859668,-0.177122,0.712847,-0.00723327,-0.00567557,-0.321473,-0.31053,3
-0.918151,0.00262502,-1.16085,-0.0551831,-0.024364,-0.00723327,0.0704537,-0.461247,-0.466485,0
0.306078,0.0538134,-0.150592,-0.0307953,0.804999,-0.0183762,-0.462451,-0.880569,-0.544463,0
2.5913,0.00262502,-0.0383408,0.139919,-3.43397,0.0484811,-2.44181,3.49901,4.21217,4
-0.918151,0.00262502,-1.0486,-0.00640754,0.0677874,0.0150525,0.146583,-0.507838,-0.466485,0
0.550923,0.00262502,0.747417,-0.00640754,-1.77524,0.115338,-0.0818048,2.14786,1.79486,3
-0.346844,0.0282192,-1.16085,-0.00640754,0.436393,0.0540526,-0.462451,-0.92716,-0.544463,0
-0.428459,-0.0613604,-0.262843,-0.00640754,0.344242,-0.0573762,0.146583,-0.461247,-0.466485,0
-0.59169,-0.0101721,-1.0486,-0.00640754,0.159939,-0.140948,-0.157934,-0.647612,-0.466485,0
-0.265229,0.00262502,0.0739102,-0.00640754,0.436393,-0.0629477,0.298841,-0.414656,-0.466485,0
0.550923,0.00262502,-0.936349,-0.00640754,-1.31448,-0.0685191,-1.14761,0.983082,1.40498,3
1.53031,-0.0229692,2.76794,-0.00640754,1.54221,-0.00723327,0.4511,-0.368065,-0.544463,0
-0.918151,-0.85478,2.31893,-0.00640754,0.0677874,0.165481,2.43046,0.843308,-0.544463,0
0.632539,0.00262502,2.54343,-0.00640754,0.89715,-0.0852335,1.13626,0.0978481,-0.466485,0
-0.510074,0.00262502,0.0739102,-0.0795709,0.344242,-0.00723327,0.527229,-0.321473,-0.544463,0
0.632539,0.00262502,-0.150592,-0.00640754,0.89715,-0.113091,-0.690839,-0.973751,-0.466485,0
-0.836535,0.0282192,-0.599596,-0.00640754,0.159939,0.0150525,0.374971,-0.461247,-0.544463,0
-0.265229,0.00262502,0.0739102,-0.00640754,0.436393,-0.0239476,0.298841,-0.414656,-0.466485,0
-0.346844,0.00262502,-0.262843,-0.0307953,0.436393,-0.00723327,0.0704537,-0.55443,-0.544463,0
-0.265229,-0.0229692,-0.262843,-0.00640754,0.436393,-0.0462334,-0.00567557,-0.55443,-0.466485,0
0.387693,-0.0101721,0.298412,-0.00640754,0.89715,0.0150525,-0.157934,-0.787386,-0.544463,0
0.224462,0.00262502,-0.262843,-0.00640754,0.804999,0.0986241,-0.462451,-0.92716,-0.544463,0
-0.59169,0.00262502,-0.487345,-0.00640754,0.159939,-0.0239476,0.298841,-0.368065,-0.466485,0
-0.183614,0.00262502,0.298412,-0.00640754,0.528545,-0.00723327,0.298841,-0.461247,-0.544463,0
-0.428459,0.00262502,-0.936349,-0.00640754,0.344242,-0.00723327,-0.234063,-0.694203,-0.466485,0
-0.265229,0.0282192,-1.0486,-0.0795709,0.436393,-0.0350905,-0.462451,-0.880569,-0.544463,0
-0.59169,0.0154221,1.30867,-0.00640754,0.344242,0.0150525,1.36465,0.191031,-0.544463,0
-0.918151,0.00262502,-0.487345,0.042368,-0.39297,-0.00723327,0.527229,0.191031,-0.154575,0
2.83615,0.00262502,0.0739102,-0.00640754,-1.77524,-0.00723327,-2.59407,1.91491,2.88655,4
0.632539,0.00262502,-0.487345,0.0911436,-2.6046,-0.00723327,-0.919227,2.474,2.57464,3
-0.428459,0.00262502,0.186161,-0.00640754,0.344242,-0.0406619,0.527229,-0.228291,-0.466485,0
0.632539,0.0538134,1.42092,-0.103959,0.344242,-0.00723327,0.374971,0.284213,0.00138029,3
-0.183614,0.0282192,-0.824098,-0.00640754,0.528545,0.0429097,-0.386322,-0.880569,-0.544463,0
-0.918151,0.00262502,-0.711847,-0.00640754,-0.39297,-0.029519,0.374971,0.0978481,-0.0765973,0
-0.428459,-0.0101721,-0.262843,-0.00640754,0.344242,-0.0406619,0.146583,-0.461247,-0.466485,0
-0.918151,0.00262502,-0.262843,0.0179802,-0.485121,-0.00723327,0.679488,0.377396,0.00138029,0
0.550923,0.00262502,1.08417,-0.0551831,0.712847,-0.00723327,0.222712,-0.228291,-0.31053,3
0.632539,0.0410163,0.410663,-0.00640754,0.989302,-0.00723327,-0.310193,-0.880569,-0.544463,0
-0.918151,0.00262502,-0.824098,-0.00640754,-1.59094,-0.0685191,0.374971,1.26263,0.859133,0
-0.0203832,0.0154221,0.186161,-0.152734,0.528545,-0.029519,0.146583,-0.461247,-0.466485,0
-0.918151,0.00262502,0.522914,-0.00640754,-0.208667,0.0429097,1.21239,0.377396,-0.31053,0
0.550923,0.00262502,1.19642,-0.00640754,0.528545,0.0429097,0.298841,-0.0419257,-0.232552,3
0.224462,-0.0357662,-0.150592,0.0911436,0.804999,-0.00166183,-0.310193,-0.880569,-0.544463,0
-0.918151,0.00262502,-0.824098,-0.00640754,-1.03803,0.0540526,0.298841,0.656943,0.391268,0
-0.918151,0.00262502,1.30867,-0.152734,-0.024364,-0.00723327,1.66917,0.563761,-0.388508,0
-0.265229,-0.0101721,-0.936349,0.042368,0.436393,-0.00723327,-0.386322,-0.833977,-0.544463,0
0.061232,0.00262502,-0.150592,-0.00640754,0.712847,0.0930527,-0.157934,-0.740795,-0.544463,0
0.387693,0.00262502,-0.487345,0.0911436,0.804999,-0.129805,-0.690839,-1.02034,-0.466485,0
-0.918151,0.0282192,0.522914,-0.00640754,-0.300818,-0.00723327,1.21239,0.517169,-0.232552,0
-0.918151,0.00262502,-0.936349,0.0179802,0.0677874,-0.00723327,0.298841,-0.461247,-0.544463,0
1.77515,0.732059,-0.375094,-0.00640754,-3.52612,-0.029519,-1.90891,3.49901,3.90026,1
1.04061,-0.0229692,2.88019,-0.00640754,1.1736,-0.00723327,0.984005,0.0512568,-0.466485,0
0.877384,0.00262502,0.0739102,-0.00640754,1.1736,0.109767,-0.690839,-1.11352,-0.544463,0
0.061232,0.00262502,1.08417,0.0667558,0.712847,0.0150525,0.679488,-0.228291,-0.544463,0
-0.265229,0.0282192,0.0739102,0.139919,0.436393,-0.00723327,0.298841,-0.414656,-0.466485,0
-0.265229,0.00262502,-0.711847,-0.00640754,0.528545,0.0261954,-0.310193,-0.880569,-0.544463,0
