-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,1.4719,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,0.083302,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,1.0011,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,0.073864,-0.15518,-0.32988,0.33833,-0.10304,-0.11587,-0.24205,-0.38475,0
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,-0.93614,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,2.9938,-0.19737,-0.07138,-0.11153,-0.15844,1.8086,-0.15518,-0.32988,-0.30832,-0.10304,-0.11634,-0.24205,-0.44247,0
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,-0.27716,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,2.4833,2.3503,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,-0.32988,-0.30832,-0.10304,-0.072788,-0.15995,-0.38639,0
1.0985,-0.16505,-0.5567,-0.046894,0.85913,-0.35023,-0.29176,-0.26253,-0.32327,0.31111,-0.29683,0.92642,-0.31202,-0.17491,-0.19009,0.23148,-0.3211,-0.34784,1.3337,-0.16787,0.81632,-0.11816,-0.29018,0.78107,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,0.13717,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,0.82745,0.28139,0.064661,-0.086371,-0.12403,-0.21652,1
-0.3424,0.0054126,0.097876,-0.046894,-0.13713,0.05149,-0.29176,-0.26253,-0.32327,-0.37132,0.24896,-0.11803,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,-0.68832,-0.16787,-0.58274,-0.010921,-0.29018,-0.21297,-0.26296,-0.17519,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,0.022974,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,0.072173,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,0.35463,-0.19737,-0.07138,-0.11153,-0.080398,0.42156,-0.15518,-0.32988,-0.30832,-0.10304,-0.098442,-0.21126,0.18424,0
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,2.0456,-0.37132,2.9779,-0.62864,-0.31202,-0.17491,-0.19009,2.0964,-0.3211,3.3801,0.17905,-0.16787,-0.12472,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,0.20956,-0.30832,-0.10304,-0.12006,-0.24205,-0.38969,0
0.34532,-0.087569,0.47475,-0.046894,1.4093,0.01497,-0.29176,-0.26253,1.1842,0.43518,0.74513,-0.025185,1.0832,-0.17491,-0.19009,-0.30134,0.84993,-0.34784,1.6153,-0.16787,0.9912,-0.11816,0.59481,3.108,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.41068,-0.15518,-0.15701,13.133,-0.10304,0.19214,0.72259,1.2084,1
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,1.6573,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,2.5705,0.37055,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,1.526,4.064,0.69275,1.1979,-0.16671,1.4609,1.7483,-0.1432,-0.1749,-0.1452,2.7141,1.6704,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,0.21812,-0.15518,-0.2085,-0.30832,-0.10304,-0.090342,-0.11377,-0.31383,0
-0.3424,1.0127,-0.5567,-0.046894,0.66583,-0.35023,-0.29176,-0.26253,-0.32327,0.80742,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,-0.93614,-0.16787,-0.041439,-0.11816,-0.29018,-0.21297,0.12594,0.55766,0.22353,-0.23181,-0.16671,-0.22521,-0.16052,2.1699,-0.1749,2.1617,-0.19805,-0.2421,3.2661,-0.05983,1.5675,-0.18528,-0.12089,0.81853,3.1897,-0.12733,0.45348,-0.19737,-0.07138,-0.11153,0.33854,0.83582,0.95091,0.26718,-0.30832,-0.10304,-0.10197,-0.15482,-0.31878,0
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,-0.93614,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,5.7116,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,-0.32988,-0.30832,-0.10304,-0.1321,-0.26257,-0.45896,0
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,1.5209,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,0.80067,0.1002,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,1.1371,1.7753,0.13444,2.0334,0.86139,1.1105,1.3517,1.7134,-0.1749,1.7064,2.0941,1.273,1.1171,-0.05983,-0.18089,1.558,-0.12089,-0.17258,2.5195,-0.12733,0.30521,-0.19737,-0.07138,-0.11153,0.23175,0.89131,1.5817,-0.09694,-0.30832,-0.10304,-0.10509,-0.20613,-0.29569,0
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,1.9053,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,0.74008,-0.3211,2.9094,1.0183,-0.16787,0.76635,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,0.047972,-0.15518,0.2304,-0.30832,-0.10304,-0.076948,-0.21639,-0.3765,1
1.7535,-0.16505,-0.060809,-0.046894,-0.46426,1.0375,-0.29176,-0.26253,-0.32327,0.01642,2.8786,-0.33852,3.1095,-0.17491,-0.19009,0.63109,1.7057,-0.1219,0.15089,-0.16787,-0.24963,-0.0011717,0.052399,2.114,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,0.21905,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,0.15766,-0.12089,-0.17258,-0.20597,-0.12733,-0.17913,-0.19737,-0.07138,-0.11153,-0.15844,0.081262,-0.15518,0.99664,0.90771,0.11124,0.0025996,0.48143,1.1507,1
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,-0.93614,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,4.8706,4.5939,1.061,7.8265,7.148,9.2781,10.598,13.066,-0.1749,13.028,7.9559,10.537,-0.32342,-0.05983,-0.18089,12.218,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,3.7838,-0.15518,-0.32988,-0.30832,-0.10304,-0.058574,-0.21126,-0.41773,0
-0.3424,-0.16505,0.63344,-0.046894,-0.46426,1.841,-0.29176,-0.26253,1.8302,-0.37132,-0.29683,1.4835,-0.31202,-0.17491,-0.19009,0.061943,-0.3211,-0.34784,0.6071,-0.16787,0.33331,-0.11816,-0.29018,1.1425,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,0.014683,0.27446,-0.095714,0.27326,-0.10304,-0.099293,-0.10864,-0.14396,1
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,5.1738,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,-0.93614,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,1.257,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,7.9116,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,2.0158,-0.15518,-0.32988,-0.30832,-0.10304,-0.1321,-0.26257,-0.45401,0
-0.3424,-0.16505,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,-0.93614,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,0.11455,-0.15518,-0.32988,-0.30832,-0.10304,-0.097623,-0.13429,-0.28414,0
0.96754,0.14489,-0.5567,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,3.9837,7.0889,1.6878,-0.62864,-0.31202,-0.17491,16.847,-0.30134,-0.3211,-0.34784,-0.26027,-0.16787,0.32498,-0.11816,11.158,0.69071,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,0.71834,2.9209,-0.10304,-0.032762,-0.057328,0.11497,1
0.7383,0.090646,1.407,-0.046894,-0.46426,2.0601,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,-0.24568,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,0.55641,-0.16787,-0.39953,-0.11816,-0.29018,-0.21297,0.86188,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,0.79272,-0.17258,-0.20597,-0.12733,0.028444,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,-0.26735,-0.30832,-0.10304,-0.10733,-0.12403,-0.24621,0
-0.3424,-0.16505,3.6485,-0.046894,1.1119,-0.35023,-0.29176,-0.26253,-0.32327,1.2727,-0.29683,0.60148,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,1.4576,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,0.086923,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,0.75001,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,-0.32988,-0.30832,-0.10304,-0.10736,-0.23692,-0.42597,0
-0.3424,-0.16505,1.7442,-0.046894,-0.46426,-0.35023,-0.29176,-0.26253,-0.32327,-0.37132,-0.29683,2.0637,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,6.2043,-0.93614,-0.16787,0.29167,-0.11816,-0.29018,-0.21297,1.0593,1.0086,-0.22787,1.922,-0.16671,2.3148,2.7151,-0.1432,-0.1749,-0.1452,1.9813,2.639,-0.32342,-0.05983,2.4878,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.00011255,-0.15518,-0.15946,-0.30832,-0.10304,-0.11587,-0.21639,-0.38475,0
-0.3424,-0.16505,-0.5567,-0.046894,1.2606,-0.35023,-0.29176,-0.26253,-0.32327,1.4278,-0.29683,2.0637,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,-0.93614,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,0.36527,1.0086,-0.22787,4.0758,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,2.639,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,0.92829,-0.15518,-0.32988,-0.30832,-0.10304,-0.057124,-0.21126,-0.30558,0
-0.3424,-0.16505,-0.5567,-0.046894,0.48739,-0.35023,1.3432,-0.26253,-0.32327,-0.37132,-0.29683,0.11407,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,2.3306,-0.16787,-0.14137,-0.11816,-0.29018,-0.21297,-0.32878,-0.29921,-0.22787,-0.23181,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,-0.19805,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,0.33486,-0.19737,-0.07138,-0.11153,-0.15844,-0.51425,-0.15518,1.4355,-0.30832,-0.10304,-0.073008,-0.15995,-0.27755,1
-0.3424,-0.16505,-0.5567,-0.046894,2.8814,-0.35023,-0.29176,-0.26253,-0.32327,0.79191,-0.29683,-0.62864,-0.31202,-0.17491,-0.19009,-0.30134,-0.3211,-0.34784,-0.091299,-0.16787,-0.67435,-0.11816,-0.29018,-0.21297,0.11996,0.54638,0.21759,2.5533,-0.16671,-0.22521,-0.16052,-0.1432,-0.1749,-0.1452,1.211,-0.2421,-0.32342,-0.05983,-0.18089,-0.18528,-0.12089,-0.17258,-0.20597,-0.12733,-0.29774,-0.19737,-0.07138,-0.11153,-0.15844,-0.0408,-0.15518,-0.32988,0.21225,0.19509,-0.048363,-0.12403,-0.25611,0
