0.94603,-0.21179,0.04556,1.4548,0.3985,0.84256,-0.88813,-0.75437,-0.22639,-0.40673,-0.51912,0.5312,-0.12946,1.3892,-0.46882,0.17017,0.58361,-0.11539,0.79942,-0.23008,1
0.52621,-0.11183,-1.5567,-1.0803,1.3695,-1.355,-1.0789,1.4689,0.58664,0.3231,-1.366,0.78047,-0.19078,-0.38161,-1.2257,-1.9808,1.5087,-4.5895,-1.2598,0.85051,0
-0.038431,-0.36512,0.12599,-0.56319,0.0014584,-0.83247,0.85276,0.54728,-0.42258,-0.75209,-0.67115,0.2449,1.1054,0.88343,0.63348,0.65577,0.38566,0.19349,0.18762,0.11801,1
0.14957,0.28305,-0.94648,0.44241,1.6759,0.30194,0.27112,1.3377,0.31553,0.16851,-0.71963,0.53201,-0.15943,0.30636,-0.14935,0.74961,-0.41789,1.0656,1.1879,0.50554,1
-1.1683,0.44893,0.66993,0.51033,1.4378,-0.30914,0.73887,-1.5063,1.0277,-0.019472,-2.679,-0.14821,3.87,1.7378,0.17449,0.52416,2.3257,-2.0488,-2.1519,-0.2701,0
0.66819,-1.0133,0.78731,0.10479,-0.14278,-0.42818,0.0097535,0.64374,0.063177,0.13519,0.71807,0.39608,0.08038,0.37375,0.17879,0.31901,0.27743,-0.2621,-0.43122,0.69813,1
0.10311,-0.15867,0.24806,0.56344,0.47039,-0.083643,-0.097997,1.9215,0.089097,-0.057487,1.0058,-0.22333,1.2176,0.33392,0.65137,-0.55862,-1.4629,-0.41488,0.69655,-0.27958,1
1.0215,0.24534,0.74463,0.59867,-0.74399,-0.015109,0.086904,-0.81427,-0.57255,0.28325,-0.23663,1.4709,-0.21173,0.7579,0.504,-0.64213,-0.73096,1.0003,0.67909,-0.39264,1
0.17583,0.67394,0.77481,0.045089,0.4571,0.83428,0.47167,-0.35974,-0.5507,0.6679,-0.59902,0.59559,0.54311,-0.63097,-0.15483,0.69995,0.58279,-0.41949,-0.42175,0.71849,1
0.20791,-0.13427,0.82365,0.25257,0.37816,-0.41139,0.13706,-0.48941,-0.28323,0.39977,0.50263,1.1389,-0.10819,0.95013,-0.53562,0.63088,1.4513,-0.030682,0.75477,0.3356,1
-0.51854,-0.063534,-0.41234,0.12806,0.51285,-0.13066,-0.16627,0.40351,-0.020509,1.2986,-0.07783,-0.28641,0.035083,-0.30022,-0.033382,0.38354,0.46988,0.13561,-0.47133,0.35577,1
1.526,-2.1279,1.6528,-0.27628,-1.1304,3.0455,0.64657,1.1005,-0.69734,0.12713,-0.15397,0.97891,-0.29695,-0.78761,-0.14106,1.4808,0.52807,-0.60167,-0.2049,0.25289,0
0.55853,0.74519,0.65952,0.33965,0.6356,0.48527,-1.4484,-0.27897,0.5361,0.11241,-0.60755,1.2956,1.6083,-0.80965,1.2236,-0.66434,0.19397,-0.25854,0.60847,-0.29352,1
0.12716,-1.0171,-0.57425,0.27337,0.24568,0.69964,-0.38475,-0.090672,0.52703,-0.4905,-0.10994,0.71646,0.65804,0.27944,0.71742,0.1319,0.8565,0.21541,0.20259,0.47456,1
-0.36166,-0.41456,0.1845,0.095679,0.85732,0.73577,1.8945,-0.12578,-0.22071,1.8058,-0.57061,0.69593,0.27977,-1.4648,-1.1384,0.38609,0.91797,0.57493,0.09499,1.5824,1
0.11138,0.68377,-0.23447,1.2518,-1.0423,-0.94075,-1.1258,-0.24469,0.94941,2.1354,1.6959,-1.0438,-1.103,-1.6781,-0.15726,-0.6929,-1.1167,2.133,-0.74895,1.3949,0
0.9084,0.73612,-0.34896,0.19034,0.67984,0.17308,0.58891,1.4809,-1.493,0.40776,1.2329,0.32723,1.1417,-0.13618,0.27961,0.20644,-0.092187,-0.44103,-0.26778,0.22808,1
1.0071,-0.48688,-0.45957,-0.74829,-1.1903,2.2691,-1.7301,-0.29042,1.7581,-0.27713,2.2401,1.9761,-1.8896,-2.3279,-1.4181,0.38615,-1.7275,-0.65557,0.92895,0.16102,0
-0.010211,0.38238,-0.033702,0.11592,0.48196,-0.061316,0.3623,-0.75348,0.41724,-0.14963,-0.70175,1.4176,0.7318,0.30149,0.37694,0.15492,0.13123,0.61029,-0.56824,0.72696,1
-1.0555,-0.1325,1.7288,-2.7642,-0.49659,1.5429,0.70746,-0.30687,-1.5025,0.87695,1.3389,0.95148,-0.032111,-0.28477,0.73069,-0.88624,-0.76173,1.6337,0.12749,-2.3168,0
-0.41368,0.34301,3.0333,-1.0085,-1.1438,2.1507,1.1231,0.14001,-0.0029819,-1.6271,3.0763,-0.28182,0.090766,0.17709,-1.3687,-0.63509,-0.74903,-0.13681,1.124,1.6652,0
0.93795,1.0267,0.75713,1.9172,0.4784,0.39852,1.6117,0.3371,-0.58101,0.64309,-1.0032,-1.2738,-0.49227,-0.054156,-0.60011,-0.72352,0.87236,-0.11803,-0.65613,-1.0551,1
0.47091,-1.6539,-1.6736,-1.5988,0.20487,-2.263,0.68319,0.14823,-0.37809,-1.0354,1.1196,1.4166,-0.72739,0.40302,0.30099,-0.71176,0.72596,-0.42698,1.3535,0.8479,0
-0.58887,0.75114,1.2167,-0.81437,-1.2953,0.075937,-1.2816,-2.1458,-1.1285,1.021,-0.96247,0.66556,0.95441,-0.20889,-2.0063,0.78477,0.82731,-1.0373,-0.43857,0.39414,0
-0.3032,-1.5499,-1.4942,1.1589,-0.19833,1.238,-0.35049,1.5441,-2.3561,-0.51271,1.5258,-0.27147,-0.30858,-0.00038196,2.2864,0.89316,-0.97112,-0.019571,-0.35119,-1.6352,0
-1.6595,0.44424,0.29942,0.13545,-0.24327,-1.363,-1.7928,-0.98075,0.14415,-0.99142,-0.41864,-1.4312,0.91681,-0.67385,-0.68878,0.0075076,0.39072,0.042426,-1.0363,-0.92085,0
-0.28281,0.73251,0.5252,0.53429,2.3653,2.2855,-0.07168,1.8915,2.4729,-0.1344,0.39337,-0.21003,0.047784,-0.060933,0.5316,-0.119,-2.6326,0.98252,1.1781,-0.45786,0
-0.2835,-0.82839,1.885,2.3558,-1.2477,0.50101,-1.1492,0.62698,3.0602,0.56998,0.20026,-3.457,-3.3907,2.5319,2.935,-0.3801,-0.56372,0.3321,-0.73891,0.24653,0
0.46352,0.085356,0.91122,-0.17308,0.84118,-1.1263,0.48067,-0.13501,1.3416,0.78601,-0.055628,-0.086461,0.59598,0.052315,0.34436,0.17919,0.5313,0.46585,1.0092,0.59901,1
0.10608,0.75,0.67578,0.40358,0.23227,-0.050433,0.25921,0.95336,0.11175,0.54726,-0.2626,0.16639,0.65741,-0.041108,1.4227,-0.88375,-0.39944,-0.8922,0.24628,0.26294,1
-0.27984,-0.16178,0.38151,-0.49319,0.44916,0.60636,-0.73885,-0.72686,0.62367,0.39653,-0.40315,0.39093,0.35179,0.85879,-0.47474,0.28292,0.73013,0.24573,-0.36674,0.19671,1
-0.49651,0.62609,0.1292,-0.35109,-1.3755,0.11356,-0.33944,-0.14893,-1.1913,0.4579,-0.075133,0.5504,0.44182,-0.16392,0.50462,0.2159,0.91469,-0.11097,-0.076127,-0.17314,1
-0.50863,0.045867,0.65139,-0.44285,0.30664,0.63758,-0.224,-0.10174,0.40205,0.51699,0.41771,1.7801,0.41504,0.3051,-0.21932,0.060897,0.14051,0.23394,-0.41158,-0.09609,1
-0.2765,0.33338,0.50746,0.54612,1.1595,1.1403,0.016767,0.8242,-0.087655,0.6052,0.025468,-0.55068,0.50426,0.038824,0.11474,-1.1187,0.14639,-1.2732,0.42571,0.48652,1
-2.9652,-0.67107,0.4168,0.43634,-1.2059,0.51164,-0.6172,1.0517,-0.22454,-0.13009,-2.5402,-0.89797,0.022195,-1.9214,0.067564,-1.2013,-2.0739,1.749,0.26937,0.036822,0
0.34389,-0.015425,0.13449,-0.37038,2.1269,0.86326,0.85934,-0.046839,1.1856,0.16108,0.61596,0.15359,1.1584,0.0084853,1.1262,-0.84206,0.77101,0.81218,-0.9651,0.97852,1
-0.70269,-0.29349,0.054182,-0.01075,0.070301,0.21562,0.21576,-0.84868,0.29109,-0.57497,0.51474,1.1065,1.4494,-0.45426,-0.1142,1.394,-0.039619,0.19196,1.0756,-0.092463,1
0.018324,-1.0498,2.8358,2.1544,-0.86121,-0.96457,-1.4556,-1.3879,1.8314,0.91097,-1.0855,0.56678,-2.916,0.90579,-0.17333,2.2804,1.6481,-0.51549,-0.26228,1.9793,0
0.75739,-0.51204,0.77345,-0.75796,0.43365,-0.47706,0.41078,-0.66272,-1.0892,-0.43287,-0.29107,0.63355,0.99933,-0.88223,0.0014508,0.26244,-1.3194,0.14727,0.40255,1.2719,1
-0.27574,0.066784,0.15315,1.5264,0.42507,-1.0909,-2.4413,-1.797,0.77179,-1.1217,0.86621,1.7223,0.52816,0.71426,0.14408,-2.291,0.2514,-0.84678,0.49812,1.0269,0
-0.47656,0.50128,1.7094,-0.43602,0.30467,0.72048,0.32736,-0.44659,0.59677,0.49173,-0.53499,-0.81808,0.41967,-0.30675,-0.5416,-1.0499,-0.29949,0.76068,-1.1168,0.84663,1
0.63732,-0.079697,-0.23805,0.1476,0.66332,0.7382,1.4477,1.506,-0.36901,0.048434,-0.42673,0.50208,-0.030359,0.58366,0.74072,-0.93079,0.51342,2.2917,-0.60905,-0.066695,1
0.87684,-0.11931,0.41459,0.50824,0.43861,0.21456,0.35535,0.47391,0.92244,0.102,-1.0773,0.70447,0.30505,0.76619,0.61865,0.18466,0.53831,-0.61377,-0.13357,0.29972,1
0.91674,0.33446,-0.25782,1.075,-0.036936,0.21381,0.28894,0.61806,0.61874,0.018289,0.42718,0.4402,-0.45198,-0.57093,0.13754,-0.5832,0.46647,-0.34484,0.035947,0.30551,1
0.18183,-0.49937,-0.33234,-1.6938,-1.1035,-0.43763,-0.18998,-3.8933,0.98631,-2.2055,1.2176,0.52153,1.2981,-0.079174,2.0675,-0.61972,-2.2094,-1.0691,-1.6595,-0.53771,0
-0.40326,-0.42698,0.31599,-1.2063,-0.026702,0.31058,1.568,0.18466,0.40372,1.1947,0.28186,0.94878,-0.20385,-0.51038,-0.93959,-0.36485,0.47121,1.1953,-0.13184,-0.19827,1
-1.9081,-0.54133,-1.4054,1.4645,0.70432,-1.6474,-1.5797,0.99896,-0.95784,2.0143,0.68571,-0.10949,-1.3036,0.03078,-1.5856,1.3702,-0.13856,-0.87299,-0.84286,-1.3963,0
1.1038,-1.1688,-0.11531,-0.50659,0.41865,-0.48974,-0.34807,-0.93881,1.1276,1.291,1.4139,1.2003,-0.51104,2.2658,1.9028,-0.35085,0.14563,-1.8129,2.2307,0.77245,0
-0.759,-1.3178,0.24695,0.91574,1.3655,0.72645,-3.2721,-1.2982,-1.593,-0.1801,1.8349,2.8125,0.99232,1.0878,0.12489,-0.4506,1.1938,-1.0167,-1.7194,0.51012,0
-1.0648,1.6088,-0.45317,-0.66911,-0.66466,0.85294,0.44932,-1.0828,-1.44,0.20265,-2.0146,-0.53404,0.84398,0.72927,0.74041,-2.3067,-1.9083,1.4831,-1.2693,-0.85106,0
0.64085,0.79393,-0.18151,-1.4139,-0.45603,0.75984,-0.37513,2.0375,-0.75375,-0.15503,0.78035,2.2708,-0.077658,-2.3591,0.7024,-0.73459,-0.045685,-1.7443,-1.2031,-0.47637,0
0.50967,0.50655,0.59103,-0.66355,0.66649,-0.42594,0.52362,1.2924,0.45729,0.59949,-0.67052,0.35202,0.46991,-0.21693,-0.52677,-0.014147,-1.0677,-0.49462,0.49307,-0.4221,1
-0.15282,-1.38,0.58309,-1.4033,-0.70185,1.5407,-1.5986,1.3837,0.47099,-1.9151,0.58435,0.018532,-2.0434,1.1072,2.157,-0.94106,-0.63372,-1.629,-1.0397,-1.5954,0
-0.49518,0.86689,-0.29625,0.17201,0.58748,0.79722,-0.14082,0.093706,-0.42067,0.32393,0.040206,0.82547,-0.58825,-0.58277,-0.98259,-0.010476,-0.486,0.50164,-0.5438,-0.2841,1
-0.098468,-1.4618,1.2188,0.17472,-1.2016,1.1888,1.0878,0.17834,1.0802,-3.9113,-1.7502,-0.16171,-0.08479,-1.746,0.81999,0.28771,-0.17249,-0.30617,-1.1141,1.5373,0
1.8523,1.717,-1.0675,0.93749,-0.22738,2.7773,-0.74704,2.3494,1.3789,-2.2861,1.9273,-1.7478,-1.1353,-0.64225,1.5788,0.094125,3.3149,-1.2738,-0.84279,-0.91589,0
0.094081,-2.3594,-0.10145,-1.9356,-1.4395,-2.3645,-0.65549,-0.54811,0.82678,0.28179,-0.60742,0.047463,1.0056,-2.3426,0.34859,-0.97279,-1.1462,-0.61733,0.90656,-1.1442,0
-0.35339,0.44931,-0.8339,-0.54782,-0.23304,-0.38421,0.39489,0.0058497,0.42612,-0.96064,0.66225,-0.068512,0.99877,0.028563,0.36355,0.37962,-0.38643,0.53792,-0.16248,-0.59732,1
-0.34531,-0.49562,1.2261,-0.4856,-0.057786,0.13104,-0.16782,1.0952,0.42335,0.59631,0.91695,0.2641,0.41835,-0.43589,-1.3373,-0.86222,-0.43792,-0.10643,0.27231,-0.92327,1
0.19692,-0.86877,2.6132,-0.25421,0.34618,1.9616,-0.15404,0.15538,0.21259,-0.77501,0.45158,-0.23225,-1.172,-1.0225,-0.017991,-1.2064,0.36014,-0.61726,1.2281,-0.22436,0
-1.2842,1.5517,1.5237,1.1509,0.18046,-2.0085,-0.76691,1.8036,2.226,-0.057423,-0.91011,0.10752,0.3708,2.1995,-2.0434,-0.63142,-1.181,-0.44306,-0.91994,-0.11142,0
-0.12732,0.12408,0.27632,1.0053,-0.81951,1.3293,0.13432,0.145,0.18945,0.46107,0.17129,-0.69106,0.63026,0.28476,-0.29111,-0.82084,0.068359,1.3503,0.71421,0.76475,1
1.3293,0.060953,-0.11383,0.18219,0.49912,-0.064675,1.3966,0.077956,0.31109,-0.18518,-0.28298,1.2059,0.081506,0.53039,0.096477,0.54234,-0.41126,0.18257,-0.26349,-0.47459,1
-1.1306,0.9309,0.97829,0.64142,-1.4252,0.80568,1.0635,-2.6436,-0.49022,-0.44271,-0.55575,0.5103,-0.6495,-1.1167,-1.8397,-0.29796,-0.38738,-0.079359,-0.96779,1.0657,0
0.070533,-0.23277,0.48646,-0.36501,1.0122,-1.0868,0.027567,-0.26151,0.0093611,0.094572,0.71631,-0.025398,0.78054,0.57625,0.063389,-1.1969,-1.8392,-0.95132,-0.0029461,0.18812,1
-2.521,-0.79296,0.48153,0.25238,1.8041,-2.3555,-0.92828,-0.14298,-0.4519,0.32215,-0.78486,0.47735,-1.2537,-1.1844,0.27332,1.3677,1.097,-1.7982,-0.5566,0.012644,0
0.77861,1.5441,-0.15724,-0.7223,-1.073,0.81731,-0.057032,0.32533,-1.0968,0.77807,0.17022,2.339,-1.518,0.76499,0.92517,0.06239,-0.69596,-0.7439,2.6583,-1.3113,0
1.7197,1.4253,0.29283,-0.59816,0.54839,-1.1289,3.1566,-1.8785,-0.80873,-0.29224,-2.1586,1.8054,0.45996,0.36071,-0.43,-1.7112,-1.8451,0.93083,-1.033,-0.46206,0
-0.47264,-2.1336,1.6302,0.75208,-0.075584,-0.96935,-1.2846,1.2274,0.94441,1.5644,-1.465,-1.1905,-0.8604,-1.1365,-0.56472,0.53282,-0.77032,0.27998,0.44669,0.99348,0
-1.204,0.094293,1.3425,-0.47535,-0.23749,0.25082,-0.93722,0.12982,0.31294,-0.19095,0.59445,-0.21524,0.6718,0.099438,1.113,0.047581,-0.19663,0.4753,0.57188,0.97986,1
1.7299,-0.72419,0.4354,0.90682,2.0751,0.38975,-0.10073,0.4717,-3.056,-1.3033,-1.3004,0.45187,1.7386,-1.1232,1.0144,0.016592,0.024321,-0.44171,-0.88892,-1.2132,0
-1.0134,-0.42565,2.3786,-0.41079,1.6074,0.018909,-4.1506,-2.4674,1.909,0.11272,0.050053,-0.25114,1.3007,3.4963,-1.3176,2.5013,1.0443,-0.01773,-2.6363,-1.2076,0
-0.094049,0.40652,-0.56402,-0.35653,-0.055497,-0.53502,0.033898,-0.22748,-0.69086,0.92315,-1.2181,0.3455,0.43337,-0.55896,-0.64691,0.084169,-0.47968,0.47101,0.64557,1.0603,1
0.51188,0.39581,-1.2595,-1.4763,1.938,1.2645,-0.25087,-1.3525,-0.89878,-0.011031,0.74523,1.3022,-1.0901,0.86557,1.9875,-2.3481,2.0388,-0.61211,0.78362,2.0846,0
-0.1996,0.087954,0.81817,0.35147,0.28573,-1.0428,-0.54688,-0.12015,-0.14956,1.3126,0.72171,0.22864,-0.11589,0.49929,0.43776,0.56785,0.30915,-0.35055,0.64352,0.38682,1
-2.3712,-0.30313,0.33896,1.6909,-0.78887,-0.010196,1.0018,0.5395,0.1426,1.0941,-2.0996,-1.1444,-0.8681,-0.58493,0.96062,-0.88723,2.1893,0.35444,-1.8163,-1.7557,0
0.32406,-0.55844,-0.22394,0.64913,1.0441,-0.13514,0.032222,0.80168,0.77241,-2.0065,-0.35774,0.31995,0.30399,0.060612,0.77095,-0.16809,-0.33304,0.5459,-0.45821,0.51165,1
1.6199,-0.73965,0.17563,-0.66576,0.60611,0.10573,0.17622,0.11376,-0.98388,0.50271,-0.54678,-1.0078,0.50238,0.084997,1.1601,-0.52247,-0.81967,0.56695,0.048165,-0.406,1
-0.69322,0.25459,0.10869,0.16663,0.011438,0.87371,-0.37823,-0.047471,0.48685,-0.064721,1.0469,-0.65077,-0.47532,0.18951,0.28809,0.084356,1.2999,0.95809,-1.3168,1.741,1
0.60348,0.60188,0.48818,1.0239,-0.80991,-0.73614,-0.47171,-0.31515,0.088665,-0.42824,-0.016554,-0.70349,1.2158,0.099375,0.28865,-0.16237,0.15081,0.077599,0.13017,0.55657,1
-0.87504,-0.23683,-1.5763,0.21583,-2.9452,-0.9701,-0.86175,-2.6353,-0.61335,-3.1919,0.37525,-1.9175,-2.2896,0.53311,0.0766,0.0047075,-0.83881,1.7409,-0.074335,-0.68423,0
0.066114,1.2,-0.11001,-0.80254,0.47853,0.60586,0.75501,0.40029,-0.067659,0.64594,-0.1783,0.10508,-0.30445,1.1544,-1.2204,0.89074,0.41498,-0.4449,0.2608,-0.65662,1
-0.57157,-0.87409,-1.798,0.94552,0.25655,-0.3801,-1.0489,-2.7718,-0.071362,-1.1779,-0.32864,-1.5225,-0.67121,-0.18837,-0.94445,-0.99438,-0.22203,-0.81105,-1.2906,-0.084828,0
-1.0836,0.39404,-0.75525,0.29134,0.5105,-0.72688,1.5662,-1.1964,0.023926,-1.4671,0.026596,-0.76681,-1.091,0.060042,-0.10224,1.15,0.26783,2.3428,1.3874,1.259,0
0.18884,-1.6599,0.34863,0.22101,0.076658,0.51065,-0.39071,0.74691,0.097552,0.7749,-0.90239,0.53917,-0.50078,0.11268,-1.6531,-0.016511,0.60876,0.63251,0.4259,0.3608,1
-0.82958,0.051445,0.51645,0.54201,-0.20698,0.025936,-0.59982,0.26195,0.046452,0.58597,0.57118,1.1344,0.29886,-0.058589,1.177,0.25821,0.62759,0.028369,0.34664,0.45369,1
0.096038,0.44475,-0.043248,-0.23455,0.64723,0.074942,0.99776,0.80244,0.55838,0.061571,-0.143,0.95186,0.81795,0.055229,0.79668,0.56032,-0.41568,-0.32563,0.42872,0.28012,1
0.87267,-0.93196,-0.91802,-2.5502,-0.58571,-2.2859,2.0808,1.6554,-2.7499,1.6167,-1.9219,0.098736,1.2373,-3.7894,-0.50141,1.6873,-0.1433,-0.63807,-0.34301,-0.10799,0
