1.1499,-0.14734,-0.77132,-0.42519,-0.29014,0.19037,-0.44808,-0.37719,-0.098776,0.42491,-0.36197,-0.063425,0.486,-0.28636,0.37417,-0.54297,0.64872,-1.4149,0.35519,0.52445,-1.2379,0.55867,-0.89767,0.16508,0.55605,1
0.60754,0.75733,-0.31624,-1.0571,-0.63188,-0.86635,-0.7529,1.0334,0.657,0.97842,0.85142,-0.45018,0.3361,-0.49662,-0.55093,1.1664,-0.74573,0.19032,-0.58321,-0.97499,0.92572,-0.74887,0.40644,-0.54898,-0.95201,0
-0.57692,-0.45554,2.1171,1.6481,-0.052751,-0.4947,-0.78914,-0.25851,-0.4268,-0.1341,-0.26394,-0.45424,-0.16109,-0.53966,0.18304,-0.64905,-0.32952,-0.13513,-0.44935,0.29122,-1.3465,-0.26643,0.12145,-0.40268,0.33536,0
0.58877,0.90628,-0.18284,-0.95092,-0.7344,-1.012,-0.43703,1.0352,0.75015,0.98467,-0.33902,-0.74347,0.07267,-0.64376,-0.79896,0.5623,-0.78816,0.15817,-0.60477,-0.98058,0.63995,-0.79513,0.38345,-0.56406,-1.0673,0
-0.22809,-0.11897,0.71715,0.5392,0.22628,0.52693,0.23223,-0.58007,-1.0151,-0.39182,0.00029979,-0.5576,-0.058918,-0.57053,0.010584,0.73496,-0.49758,0.20244,-0.53695,0.059677,1.037,-0.42178,0.41201,-0.49586,0.083714,1
0.12588,0.4133,1.1715,0.22128,-0.26227,0.092509,0.93726,-0.23913,-0.46018,-0.18654,-0.41907,1.7009,1.51,1.0172,1.5505,-1.1763,1.2813,1.5691,0.96176,1.478,-0.68409,1.2208,0.98713,0.48754,1.5629,0
0.40471,0.58268,0.096527,-0.30584,-0.42253,-0.26635,0.076828,0.47785,0.0045275,0.30969,-1.4537,1.887,2.7012,1.6969,1.0481,-1.193,0.28983,0.78485,0.048983,0.63667,-0.63777,0.46674,0.70699,0.11457,0.85926,0
0.4943,0.66986,-0.39032,-0.84545,-0.3967,-0.39311,-0.59785,0.41742,0.35583,0.64482,-0.86545,-0.41625,0.40068,-0.45061,-0.36101,0.059168,-0.41442,0.46645,-0.45132,-0.25601,-0.03639,-0.51827,0.48627,-0.49136,-0.27926,1
-1.8643,-1.795,-2.1084,-0.047214,1.3331,1.0873,1.5385,0.6092,0.43128,-1.1338,-0.37775,-0.01924,0.36152,-0.49353,-0.71537,-0.14596,-0.50505,0.26216,-0.5734,-1.1303,0.12156,-0.60451,0.41653,-0.54125,-0.75918,0
1.2519,0.43706,0.32343,-0.16971,-0.48136,-0.14935,0.053751,0.10014,0.12253,0.047494,-0.573,3.6635,-0.87181,3.53,2.3503,-1.2254,4.4244,1.449,4.7187,2.1117,-1.576,4.3806,-0.13144,4.0929,2.426,1
0.14192,0.42921,0.13467,-0.26754,-0.30401,-0.28573,-0.4092,0.30981,0.23126,0.33903,-0.68417,-0.94679,-0.043366,-0.66771,-1.1368,0.3532,-0.64405,-0.050233,-0.54187,-0.47197,0.10964,-0.64549,0.24351,-0.51002,-0.58048,1
